,Age,Catagory,Size,Color
5025,19,0,1,1
5026,24,3,0,2
5027,41,2,1,2
5028,28,3,2,1
5029,16,2,0,2
5030,38,1,1,0
5031,40,0,1,1
5032,40,0,1,1
5033,34,2,1,2
5034,36,1,1,1
5035,22,2,1,2
5036,30,2,0,2
5037,35,0,2,1
5038,16,0,1,0
5039,21,1,0,0
5040,19,3,0,3
5041,41,0,1,2
5042,17,0,0,2
5043,39,3,0,2
5044,34,3,2,3
5045,26,3,1,1
5046,31,1,0,1
5047,40,2,1,1
5048,22,1,1,0
5049,35,1,2,3
5050,38,3,0,3
5051,33,1,0,2
5052,24,2,1,3
5053,21,3,2,0
5054,18,1,2,2
5055,34,2,1,3
5056,22,0,1,1
5057,27,1,2,0
5058,39,2,0,2
5059,21,0,2,0
5060,30,0,2,3
5061,35,3,2,3
5062,37,0,2,0
5063,27,2,0,1
5064,39,0,0,0
5065,34,0,0,2
5066,34,2,1,3
5067,17,3,1,3
5068,21,3,0,0
5069,35,0,2,1
5070,25,0,0,0
5071,31,0,1,3
5072,29,0,1,1
5073,41,2,0,2
5074,18,3,2,0
5075,36,2,0,3
5076,33,2,0,2
5077,25,3,1,2
5078,33,3,1,0
5079,41,3,0,2
5080,39,3,1,1
5081,37,3,0,1
5082,41,0,0,0
5083,18,2,1,1
5084,39,0,0,2
5085,38,3,2,3
5086,35,3,0,1
5087,41,0,0,0
5088,38,2,1,0
5089,27,0,1,0
5090,33,2,0,0
5091,22,2,2,1
5092,25,2,2,1
5093,23,3,2,3
5094,38,3,0,0
5095,34,2,0,3
5096,37,3,2,2
5097,19,1,1,2
5098,26,3,1,2
5099,38,3,1,0
5100,40,0,0,3
5101,32,2,2,0
5102,30,1,1,1
5103,28,0,2,2
5104,37,2,0,3
5105,26,3,0,0
5106,24,1,1,0
5107,27,0,1,3
5108,23,1,0,0
5109,32,1,0,2
5110,41,1,2,0
5111,38,3,1,0
5112,19,2,0,0
5113,26,3,0,0
5114,34,2,2,1
5115,16,0,2,1
5116,23,3,0,0
5117,17,0,1,0
5118,18,2,2,1
5119,40,2,1,2
5120,37,3,1,1
5121,26,1,0,3
5122,28,0,2,0
5123,33,2,0,3
5124,24,2,0,0
5125,36,3,0,2
5126,21,3,2,1
5127,24,1,2,3
5128,16,1,2,3
5129,30,3,1,0
5130,24,1,2,1
5131,20,2,1,0
5132,35,0,2,3
5133,18,1,0,1
5134,29,0,0,0
5135,30,2,2,0
5136,35,1,0,1
5137,27,0,0,0
5138,17,1,1,1
5139,29,0,2,2
5140,16,0,1,0
5141,28,2,2,0
5142,40,0,1,2
5143,37,3,2,0
5144,28,3,0,1
5145,23,0,0,2
5146,37,2,1,1
5147,18,3,1,0
5148,38,2,2,2
5149,24,1,1,0
5150,37,0,2,1
5151,27,2,2,3
5152,20,2,1,1
5153,30,3,0,1
5154,33,0,2,0
5155,25,1,2,1
5156,19,3,0,0
5157,25,2,0,0
5158,20,0,0,0
5159,38,3,1,3
5160,35,1,2,0
5161,30,2,0,0
5162,31,0,2,1
5163,25,0,1,0
5164,33,0,2,1
5165,37,2,0,3
5166,37,2,0,3
5167,33,2,0,0
5168,37,1,1,3
5169,17,1,2,0
5170,20,3,2,0
5171,20,3,2,0
5172,36,3,0,0
5173,39,1,2,3
5174,39,3,2,1
5175,27,3,1,0
5176,19,3,0,3
5177,16,1,1,1
5178,17,0,0,0
5179,32,3,2,0
5180,26,3,1,0
5181,29,1,2,0
5182,38,2,1,0
5183,28,3,1,0
5184,17,2,1,1
5185,33,1,0,3
5186,26,3,0,3
5187,31,2,2,0
5188,35,3,2,3
5189,33,3,0,1
5190,17,0,2,1
5191,38,2,0,0
5192,17,2,0,0
5193,27,3,0,2
5194,20,3,1,0
5195,22,3,2,0
5196,34,2,1,0
5197,21,0,0,3
5198,25,1,0,0
5199,38,3,1,1
5200,39,0,2,2
5201,20,1,2,2
5202,30,0,2,2
5203,30,2,1,0
5204,40,2,0,2
5205,23,3,0,2
5206,19,1,0,2
5207,19,0,2,3
5208,23,0,1,0
5209,29,2,2,2
5210,34,1,1,2
5211,40,1,0,0
5212,40,0,1,0
5213,25,0,1,1
5214,34,3,0,3
5215,36,1,0,0
5216,16,2,1,1
5217,36,2,1,3
5218,31,0,0,0
5219,29,1,2,2
5220,41,3,1,1
5221,39,0,0,3
5222,24,3,1,1
5223,19,0,0,1
5224,34,1,2,1
5225,28,3,1,1
5226,31,0,0,0
5227,29,0,2,1
5228,24,3,1,1
5229,22,1,1,2
5230,18,3,1,0
5231,31,3,2,0
5232,21,1,1,0
5233,29,2,1,0
5234,20,3,2,2
5235,21,1,2,1
5236,28,1,1,1
5237,28,3,1,1
5238,32,1,0,2
5239,37,3,0,0
5240,27,2,0,2
5241,33,3,1,2
5242,24,1,0,0
5243,29,2,2,0
5244,29,0,0,2
5245,34,3,0,0
5246,35,3,0,0
5247,27,3,1,2
5248,39,3,0,0
5249,16,1,2,0
5250,18,2,0,2
5251,39,2,1,1
5252,25,2,0,2
5253,35,3,1,3
5254,19,3,0,0
5255,35,3,1,3
5256,41,3,0,0
5257,27,0,0,0
5258,39,1,0,2
5259,33,3,2,1
5260,26,1,0,1
5261,22,2,0,2
5262,41,3,1,1
5263,40,0,0,2
5264,26,0,2,0
5265,37,0,2,1
5266,30,0,1,0
5267,18,3,2,3
5268,28,2,0,0
5269,31,2,1,0
5270,18,3,2,3
5271,16,0,2,2
5272,41,3,1,0
5273,30,0,0,3
5274,41,2,2,1
5275,28,3,2,3
5276,35,1,1,0
5277,28,1,1,3
5278,21,3,2,0
5279,29,3,1,2
5280,33,1,1,1
5281,21,3,0,0
5282,38,1,1,2
5283,21,3,2,1
5284,16,2,0,0
5285,39,1,2,2
5286,20,3,2,0
5287,25,2,2,3
5288,41,2,1,3
5289,27,0,1,1
5290,20,2,1,2
5291,16,2,2,2
5292,33,0,0,2
5293,22,0,0,2
5294,33,0,2,0
5295,17,3,0,0
5296,22,1,2,3
5297,36,2,1,1
5298,41,3,0,3
5299,27,3,2,2
5300,34,2,0,2
5301,35,0,0,0
5302,21,0,2,2
5303,37,0,0,1
5304,32,2,2,2
5305,26,2,0,3
5306,40,1,0,1
5307,31,1,0,0
5308,25,2,0,0
5309,35,2,2,1
5310,17,0,2,3
5311,41,0,2,2
5312,16,3,0,2
5313,16,1,1,0
5314,34,3,2,0
5315,22,3,2,3
5316,29,0,1,0
5317,37,0,1,1
5318,17,3,2,2
5319,41,0,0,2
5320,41,1,0,0
5321,17,2,2,2
5322,38,0,1,2
5323,24,3,1,1
5324,36,0,1,1
5325,38,0,1,1
5326,26,2,2,0
5327,21,2,0,0
5328,24,2,2,0
5329,28,1,1,0
5330,20,1,0,3
5331,21,1,2,0
5332,32,2,1,2
5333,37,1,2,3
5334,29,1,1,3
5335,29,2,2,3
5336,37,2,0,1
5337,33,2,1,3
5338,35,0,1,0
5339,30,0,0,2
5340,24,1,1,3
5341,29,0,0,2
5342,25,3,0,0
5343,17,3,1,0
5344,41,1,1,2
5345,35,0,2,1
5346,38,3,0,2
5347,19,2,0,2
5348,25,0,1,1
5349,24,0,1,0
5350,29,3,0,2
5351,29,0,1,2
5352,19,1,2,3
5353,26,2,1,2
5354,30,3,2,2
5355,29,3,2,1
5356,35,0,0,2
5357,40,1,2,3
5358,32,2,0,1
5359,30,1,0,0
5360,26,3,2,0
5361,21,0,0,3
5362,26,3,2,1
5363,37,0,2,0
5364,32,3,2,3
5365,16,0,0,1
5366,29,2,1,0
5367,39,1,2,2
5368,38,0,1,0
5369,33,0,2,3
5370,29,2,0,0
5371,35,1,0,0
5372,17,3,2,0
5373,35,3,1,3
5374,35,1,1,0
5375,22,2,0,0
5376,25,2,1,0
5377,36,1,1,3
5378,39,1,0,2
5379,16,1,1,1
5380,39,2,2,1
5381,27,2,1,2
5382,38,3,1,0
5383,16,2,1,0
5384,28,2,0,0
5385,25,2,1,2
5386,40,1,1,2
5387,27,1,2,1
5388,16,3,1,0
5389,33,3,2,0
5390,27,0,1,1
5391,28,3,1,3
5392,20,1,1,1
5393,34,1,2,1
5394,32,2,0,3
5395,26,1,1,1
5396,30,3,2,2
5397,26,2,1,0
5398,30,3,2,1
5399,39,3,2,2
5400,35,2,1,2
5401,37,2,2,0
5402,23,3,1,0
5403,34,3,0,0
5404,29,3,1,2
5405,41,2,0,2
5406,33,1,1,2
5407,39,0,1,0
5408,32,1,2,3
5409,26,3,2,0
5410,32,2,1,2
5411,29,3,0,1
5412,22,2,2,3
5413,20,2,2,2
5414,17,3,2,0
5415,33,2,2,0
5416,16,2,1,0
5417,38,3,1,2
5418,19,0,2,0
5419,31,0,2,0
5420,22,0,0,1
5421,33,2,1,1
5422,19,1,1,0
5423,22,3,0,1
5424,23,3,0,0
5425,39,3,1,1
5426,39,1,1,1
5427,16,0,1,0
5428,27,3,2,2
5429,37,2,0,0
5430,23,0,1,0
5431,28,1,2,0
5432,33,2,1,0
5433,36,2,2,0
5434,25,3,2,1
5435,18,0,2,0
5436,25,1,2,3
5437,17,1,0,1
5438,22,3,2,3
5439,39,2,2,0
5440,32,3,0,0
5441,23,2,2,1
5442,16,3,1,0
5443,18,2,0,0
5444,39,1,0,2
5445,37,2,2,0
5446,33,1,2,3
5447,25,3,1,2
5448,31,1,2,1
5449,31,0,0,2
5450,34,2,0,0
5451,16,2,0,0
5452,25,1,2,1
5453,17,3,0,3
5454,39,2,1,0
5455,33,1,0,1
5456,34,0,1,2
5457,18,2,1,0
5458,21,3,0,3
5459,29,0,0,1
5460,41,0,2,3
5461,22,1,0,0
5462,18,3,0,0
5463,35,3,2,3
5464,28,1,2,2
5465,17,2,1,0
5466,28,3,2,0
5467,38,1,0,2
5468,27,0,2,0
5469,31,3,2,2
5470,21,1,0,1
5471,30,1,1,3
5472,37,1,1,1
5473,18,2,1,1
5474,27,0,0,0
5475,40,3,1,0
5476,26,2,0,3
5477,41,0,0,2
5478,21,0,2,3
5479,21,3,2,1
5480,25,2,2,0
5481,35,0,0,3
5482,38,3,0,1
5483,28,1,0,0
5484,33,2,1,0
5485,41,0,1,2
5486,22,2,0,3
5487,22,3,0,2
5488,30,2,2,0
5489,35,0,1,2
5490,41,1,2,0
5491,33,1,2,0
5492,24,3,0,0
5493,40,2,0,2
5494,28,3,2,3
5495,20,3,1,0
5496,34,0,2,0
5497,29,0,0,0
5498,39,3,0,2
5499,18,0,0,2
5500,37,2,1,0
5501,38,3,0,0
5502,32,3,2,1
5503,33,2,0,1
5504,27,2,2,0
5505,22,2,0,3
5506,35,0,0,0
5507,32,0,1,1
5508,34,1,1,0
5509,33,2,0,0
5510,25,3,0,0
5511,19,3,2,2
5512,40,1,1,1
5513,23,1,1,0
5514,26,1,2,0
5515,41,2,1,3
5516,35,1,0,1
5517,30,1,1,1
5518,38,3,1,2
5519,34,1,2,2
5520,19,1,0,1
5521,27,1,1,0
5522,27,3,1,0
5523,40,1,0,0
5524,28,1,0,3
5525,19,3,2,0
5526,18,0,2,3
5527,37,0,1,1
5528,27,0,1,0
5529,26,2,2,0
5530,28,1,2,0
5531,40,2,2,0
5532,28,0,2,3
5533,32,1,2,3
5534,21,2,2,0
5535,16,2,1,2
5536,38,0,2,1
5537,17,3,0,1
5538,21,1,1,2
5539,17,2,1,2
5540,27,2,2,3
5541,22,0,2,0
5542,18,3,1,1
5543,25,3,0,3
5544,23,3,0,0
5545,16,1,2,2
5546,18,2,0,2
5547,26,2,0,0
5548,18,2,2,3
5549,23,0,2,3
5550,26,2,1,3
5551,33,1,2,0
5552,36,2,2,3
5553,39,3,2,0
5554,29,1,2,3
5555,38,1,2,0
5556,20,1,2,3
5557,35,3,0,2
5558,25,2,2,2
5559,36,2,1,0
5560,22,0,1,1
5561,27,3,0,1
5562,40,0,1,3
5563,24,3,1,0
5564,37,0,0,0
5565,38,3,1,2
5566,40,3,2,1
5567,36,1,1,0
5568,26,0,2,1
5569,38,0,0,0
5570,37,2,1,0
5571,20,1,0,0
5572,23,0,2,2
5573,17,3,0,0
5574,26,0,1,0
5575,22,0,2,0
5576,23,2,2,0
5577,39,2,1,0
5578,34,1,2,0
5579,34,1,0,1
5580,26,2,2,1
5581,26,2,0,3
5582,20,0,0,3
5583,22,2,0,2
5584,22,1,1,2
5585,36,2,1,2
5586,36,1,2,2
5587,30,1,2,3
5588,33,1,0,0
5589,37,3,1,0
5590,31,2,0,1
5591,30,1,1,0
5592,32,1,2,1
5593,34,1,0,2
5594,25,3,0,0
5595,18,1,2,1
5596,21,0,2,3
5597,33,1,2,0
5598,36,0,1,2
5599,24,2,0,1
5600,17,1,1,0
5601,39,2,0,0
5602,29,0,2,1
5603,33,3,0,0
5604,27,3,2,2
5605,18,1,1,1
5606,41,3,2,0
5607,25,3,2,0
5608,31,0,0,0
5609,24,0,0,0
5610,26,0,2,2
5611,34,3,1,2
5612,22,2,1,2
5613,22,3,0,3
5614,21,0,1,2
5615,28,3,2,0
5616,37,0,1,0
5617,37,0,0,0
5618,39,3,2,0
5619,19,0,0,2
5620,21,2,1,3
5621,32,1,1,0
5622,26,0,1,1
5623,21,2,2,1
5624,18,2,1,0
5625,31,1,1,3
5626,18,3,2,3
5627,21,0,1,0
5628,33,1,2,3
5629,33,1,0,0
5630,35,1,1,0
5631,18,3,0,2
5632,19,1,1,3
5633,41,2,1,2
5634,19,2,1,1
5635,16,0,0,0
5636,18,2,2,0
5637,18,3,2,0
5638,28,1,1,3
5639,19,1,0,3
5640,17,2,1,2
5641,40,2,2,0
5642,21,1,1,3
5643,40,2,1,0
5644,36,0,2,2
5645,41,2,2,2
5646,19,0,0,1
5647,18,1,0,0
5648,19,3,2,3
5649,19,1,1,0
5650,41,0,1,1
5651,28,1,2,1
5652,20,1,1,2
5653,30,3,2,1
5654,16,1,0,2
5655,38,3,0,2
5656,39,2,2,0
5657,27,3,1,0
5658,31,3,0,1
5659,27,3,0,0
5660,41,3,1,1
5661,17,0,0,3
5662,19,1,2,2
5663,16,1,0,2
5664,28,0,2,3
5665,16,0,1,2
5666,24,3,2,1
5667,20,2,2,2
5668,34,3,0,3
5669,24,0,2,3
5670,23,0,2,3
5671,24,3,2,1
5672,39,3,2,3
5673,32,0,0,3
5674,26,1,0,0
5675,30,0,1,0
5676,39,2,1,2
5677,26,2,2,1
5678,23,3,2,1
5679,28,3,2,0
5680,32,2,2,1
5681,16,0,0,0
5682,23,3,0,2
5683,39,0,2,1
5684,34,0,1,3
5685,30,0,0,0
5686,27,0,0,0
5687,20,3,2,1
5688,29,2,0,0
5689,41,3,1,1
5690,40,3,2,0
5691,27,1,2,0
5692,31,0,1,0
5693,17,1,2,3
5694,30,0,1,2
5695,36,0,1,3
5696,28,0,2,3
5697,31,2,0,2
5698,41,2,0,2
5699,28,3,0,2
5700,35,0,1,3
5701,29,0,1,0
5702,34,0,1,1
5703,18,2,1,1
5704,30,2,0,2
5705,17,2,1,3
5706,35,2,0,0
5707,35,3,0,2
5708,21,1,2,0
5709,29,2,0,1
5710,38,2,0,1
5711,29,1,2,0
5712,26,1,0,1
5713,18,0,0,1
5714,17,2,2,2
5715,26,0,0,0
5716,16,1,2,1
5717,36,3,2,1
5718,25,1,2,0
5719,25,1,1,2
5720,16,3,1,1
5721,28,3,1,0
5722,36,1,2,0
5723,31,2,1,1
5724,39,2,1,0
5725,16,1,1,0
5726,25,1,2,1
5727,31,2,2,0
5728,22,1,1,2
5729,27,0,2,1
5730,27,0,1,2
5731,17,3,2,0
5732,16,2,1,1
5733,16,1,0,0
5734,18,3,0,0
5735,20,1,0,2
5736,40,3,1,1
5737,41,1,1,3
5738,17,3,0,1
5739,19,2,1,2
5740,35,2,0,3
5741,37,0,2,3
5742,40,3,1,0
5743,40,0,0,1
5744,36,1,1,0
5745,40,0,0,0
5746,25,0,0,1
5747,18,0,2,2
5748,24,2,2,0
5749,39,0,0,0
5750,38,0,1,1
5751,40,1,2,1
5752,26,1,1,1
5753,38,1,0,0
5754,16,3,2,1
5755,16,0,1,1
5756,29,0,1,2
5757,32,1,0,3
5758,37,1,1,1
5759,26,2,1,2
5760,25,1,0,2
5761,18,0,1,0
5762,32,3,1,1
5763,20,2,1,1
5764,26,1,0,1
5765,20,1,2,1
5766,27,0,1,3
5767,31,2,0,3
5768,23,1,0,1
5769,26,0,0,1
5770,40,3,1,0
5771,32,0,0,2
5772,25,0,0,0
5773,19,2,0,0
5774,38,0,2,3
5775,16,3,1,0
5776,39,1,2,0
5777,19,3,1,0
5778,38,2,0,3
5779,33,3,0,2
5780,26,3,1,2
5781,34,0,2,1
5782,33,3,1,3
5783,33,2,1,0
5784,29,1,2,0
5785,17,3,1,1
5786,25,3,2,0
5787,36,1,2,0
5788,28,1,1,0
5789,39,1,1,3
5790,21,0,2,2
5791,26,3,1,0
5792,27,0,1,2
5793,29,1,0,2
5794,38,2,1,3
5795,34,3,2,2
5796,25,3,2,0
5797,40,3,1,0
5798,24,2,1,3
5799,34,1,0,0
5800,19,1,2,0
5801,21,0,1,0
5802,27,3,0,1
5803,25,1,0,0
5804,40,0,0,3
5805,28,0,1,2
5806,37,3,1,3
5807,28,2,0,0
5808,33,0,1,1
5809,26,3,2,3
5810,26,0,2,0
5811,18,0,0,0
5812,37,2,0,1
5813,41,3,1,1
5814,25,3,2,1
5815,17,2,1,1
5816,19,0,2,3
5817,28,3,0,2
5818,19,2,2,3
5819,38,3,2,0
5820,25,3,2,2
5821,36,3,2,0
5822,24,0,1,3
5823,23,2,0,2
5824,39,3,0,3
5825,35,3,1,0
5826,16,3,2,1
5827,39,3,2,0
5828,40,2,0,1
5829,34,0,2,1
5830,21,1,1,2
5831,41,1,0,2
5832,40,3,1,3
5833,37,1,0,3
5834,30,3,0,1
5835,31,1,2,1
5836,34,0,2,0
5837,37,3,0,3
5838,25,3,2,3
5839,34,0,2,1
5840,34,0,0,1
5841,32,3,1,1
5842,25,0,1,0
5843,33,3,0,0
5844,31,1,2,2
5845,31,3,0,1
5846,21,0,1,0
5847,17,2,1,2
5848,23,2,2,1
5849,19,0,1,0
5850,18,1,0,0
5851,29,3,0,1
5852,17,2,2,2
5853,31,2,1,2
5854,37,2,2,0
5855,25,3,0,1
5856,26,1,1,2
5857,23,3,1,2
5858,32,2,2,1
5859,38,2,1,3
5860,26,2,1,1
5861,24,0,2,1
5862,37,3,0,0
5863,31,2,1,1
5864,37,0,2,0
5865,18,2,0,3
5866,35,3,0,2
5867,29,0,1,2
5868,27,2,0,1
5869,33,3,0,1
5870,27,3,2,0
5871,38,2,0,1
5872,20,3,0,2
5873,24,0,0,0
5874,18,2,0,3
5875,20,1,0,1
5876,40,2,2,2
5877,33,2,0,0
5878,17,0,2,0
5879,41,1,1,0
5880,31,0,1,1
5881,36,0,2,1
5882,29,0,2,1
5883,24,3,0,2
5884,24,2,0,3
5885,38,0,2,3
5886,37,1,0,3
5887,25,2,2,2
5888,32,1,1,0
5889,31,3,0,0
5890,16,3,2,1
5891,23,0,1,3
5892,18,2,1,0
5893,29,1,1,3
5894,40,3,2,0
5895,16,1,2,2
5896,17,1,2,1
5897,19,3,0,1
5898,33,1,2,1
5899,18,3,0,3
5900,35,2,1,0
5901,23,2,2,0
5902,36,3,0,3
5903,17,1,1,3
5904,32,0,1,0
5905,26,2,1,1
5906,32,1,1,3
5907,27,0,2,1
5908,17,0,1,0
5909,21,3,1,1
5910,33,3,2,0
5911,34,3,1,0
5912,35,1,1,2
5913,39,1,1,1
5914,41,2,1,1
5915,30,1,2,1
5916,33,2,1,3
5917,20,2,2,2
5918,35,0,2,0
5919,20,3,2,2
5920,33,0,1,3
5921,33,2,0,0
5922,22,0,0,0
5923,32,0,1,2
5924,34,1,0,1
5925,23,3,2,3
5926,20,0,0,3
5927,27,3,2,0
5928,35,2,1,3
5929,17,0,2,0
5930,34,0,1,1
5931,32,1,2,0
5932,31,0,1,0
5933,27,3,2,1
5934,34,1,1,0
5935,19,2,0,0
5936,39,1,2,1
5937,17,0,0,0
5938,21,1,0,2
5939,19,1,0,1
5940,26,1,0,3
5941,17,3,2,2
5942,24,3,0,0
5943,25,1,0,3
5944,22,0,2,0
5945,23,3,0,0
5946,27,2,2,3
5947,18,3,2,3
5948,30,0,1,1
5949,39,1,1,0
5950,22,0,0,1
5951,16,0,1,2
5952,23,0,0,0
5953,28,3,2,3
5954,21,1,0,3
5955,28,1,1,1
5956,35,0,0,0
5957,35,3,2,3
5958,29,0,0,0
5959,40,3,0,1
5960,28,0,2,1
5961,26,1,1,3
5962,39,3,2,2
5963,26,3,2,2
5964,26,0,0,2
5965,34,1,0,1
5966,35,2,2,0
5967,17,3,2,2
5968,35,2,0,1
5969,37,3,1,0
5970,33,2,0,0
5971,33,2,1,0
5972,38,2,0,2
5973,30,0,0,0
5974,25,0,0,1
5975,36,2,0,1
5976,27,0,0,1
5977,21,0,2,0
5978,18,2,2,3
5979,18,2,0,2
5980,23,0,1,1
5981,39,1,2,3
5982,30,0,1,0
5983,36,0,2,3
5984,26,1,2,0
5985,26,0,1,3
5986,39,1,0,1
5987,41,0,0,1
5988,16,0,0,2
5989,28,0,2,0
5990,19,2,1,0
5991,29,2,2,1
5992,30,3,2,0
5993,23,0,2,3
5994,29,2,0,1
5995,24,3,2,1
5996,17,1,2,0
5997,25,2,1,0
5998,34,0,1,1
5999,22,1,0,0
6000,17,2,0,2
6001,20,2,0,1
6002,29,0,2,0
6003,16,3,1,0
6004,31,1,0,2
6005,38,2,2,0
6006,21,3,2,3
6007,16,0,1,1
6008,18,2,2,2
6009,32,1,2,2
6010,32,1,0,0
6011,32,1,2,1
6012,37,0,0,0
6013,25,1,1,0
6014,27,0,2,3
6015,30,2,0,1
6016,17,0,0,0
6017,34,3,1,0
6018,32,0,1,0
6019,23,1,1,0
6020,26,1,0,0
6021,17,3,2,0
6022,41,1,1,2
6023,18,1,1,0
6024,25,3,0,1
6025,35,3,1,0
6026,40,3,1,3
6027,24,2,2,2
6028,31,2,2,2
6029,16,2,2,2
6030,37,2,1,1
6031,23,2,0,1
6032,35,1,0,0
6033,27,3,1,3
6034,31,3,0,2
6035,33,0,2,3
6036,23,0,2,1
6037,17,1,1,2
6038,17,2,2,0
6039,19,2,2,0
6040,36,2,2,3
6041,40,0,2,1
6042,35,3,0,2
6043,33,2,0,0
6044,27,2,2,1
6045,33,3,1,2
6046,18,1,0,3
6047,36,2,0,0
6048,24,3,0,3
6049,36,1,2,0
6050,32,3,1,1
6051,37,0,2,2
6052,31,1,0,0
6053,28,0,0,0
6054,25,1,0,3
6055,24,1,1,0
6056,41,1,2,1
6057,26,3,2,1
6058,27,3,0,3
6059,37,2,0,2
6060,16,1,1,2
6061,40,0,2,0
6062,23,2,0,3
6063,37,3,0,1
6064,39,3,2,1
6065,28,1,0,0
6066,40,0,2,2
6067,26,0,1,2
6068,34,1,2,3
6069,33,3,2,3
6070,27,0,2,0
6071,38,3,1,2
6072,39,1,0,0
6073,23,2,1,0
6074,22,3,1,3
6075,35,1,1,0
6076,37,0,2,0
6077,24,1,0,2
6078,16,1,1,0
6079,34,1,2,2
6080,25,3,2,2
6081,17,2,0,1
6082,34,3,0,0
6083,28,1,0,2
6084,28,2,0,0
6085,41,1,0,2
6086,25,3,0,0
6087,23,3,2,1
6088,19,2,0,0
6089,29,3,1,2
6090,39,0,1,2
6091,29,2,0,0
6092,16,1,0,0
6093,16,2,0,0
6094,30,2,1,3
6095,35,2,0,0
6096,41,1,1,2
6097,19,0,2,0
6098,25,0,0,2
6099,27,2,0,0
6100,29,2,0,0
6101,20,2,0,0
6102,39,3,1,3
6103,32,3,2,2
6104,31,2,1,2
6105,21,2,1,0
6106,22,0,0,1
6107,26,1,0,0
6108,18,2,1,3
6109,23,2,2,0
6110,37,3,0,1
6111,16,3,1,2
6112,26,2,2,3
6113,37,0,2,3
6114,19,3,2,2
6115,36,0,1,1
6116,30,3,0,3
6117,21,0,0,0
6118,26,1,1,3
6119,21,0,1,3
6120,26,3,2,2
6121,24,1,0,2
6122,30,0,2,0
6123,28,2,1,2
6124,17,1,1,0
6125,34,2,0,1
6126,39,2,0,2
6127,39,3,2,0
6128,41,2,2,0
6129,33,3,1,3
6130,26,3,2,0
6131,24,2,0,1
6132,28,1,1,1
6133,28,2,0,2
6134,36,1,1,3
6135,33,3,0,1
6136,22,0,0,2
6137,22,2,0,0
6138,39,1,2,0
6139,39,0,2,0
6140,30,3,2,0
6141,20,0,0,0
6142,31,1,2,1
6143,19,2,1,0
6144,28,2,0,2
6145,36,2,1,0
6146,19,0,0,2
6147,41,2,1,1
6148,32,2,1,2
6149,30,1,2,0
6150,31,1,2,0
6151,33,0,0,2
6152,33,3,1,0
6153,29,0,2,3
6154,32,0,0,2
6155,30,1,0,1
6156,27,2,2,2
6157,35,1,2,0
6158,37,3,1,2
6159,31,2,0,1
6160,40,2,2,1
6161,16,3,2,0
6162,40,3,1,1
6163,17,2,2,1
6164,18,2,2,1
6165,19,1,1,3
6166,20,3,0,0
6167,21,1,0,0
6168,27,3,2,1
6169,22,2,0,0
6170,30,3,1,1
6171,31,3,1,0
6172,40,1,2,0
6173,39,1,0,1
6174,30,0,2,2
6175,36,3,2,3
6176,24,3,2,0
6177,36,0,2,3
6178,16,0,2,2
6179,24,1,2,1
6180,18,2,1,1
6181,25,0,1,2
6182,41,0,1,1
6183,24,3,2,0
6184,41,3,2,2
6185,28,2,1,0
6186,28,0,2,3
6187,27,1,1,2
6188,40,1,0,1
6189,21,3,0,2
6190,19,2,0,0
6191,18,1,0,2
6192,24,0,0,1
6193,33,0,1,1
6194,37,0,2,0
6195,34,3,1,1
6196,25,3,0,3
6197,28,2,1,2
6198,28,1,1,1
6199,21,3,2,2
6200,20,3,0,1
6201,34,1,1,2
6202,32,3,2,1
6203,38,2,0,1
6204,38,0,1,2
6205,35,3,1,2
6206,20,2,2,0
6207,34,3,2,0
6208,28,1,1,2
6209,28,0,2,3
6210,19,1,1,1
6211,39,2,0,0
6212,34,3,1,2
6213,22,1,2,2
6214,20,2,2,1
6215,25,3,2,3
6216,26,0,2,3
6217,39,0,1,1
6218,24,2,0,2
6219,33,1,1,1
6220,30,2,1,1
6221,21,1,1,1
6222,40,2,1,0
6223,26,3,1,2
6224,35,3,0,0
6225,39,1,0,0
6226,41,1,0,3
6227,22,2,1,1
6228,20,0,2,2
6229,16,2,1,3
6230,21,1,0,0
6231,40,3,1,1
6232,23,3,1,3
6233,31,1,0,3
6234,27,1,0,1
6235,23,1,0,3
6236,32,0,2,1
6237,31,0,1,2
6238,23,2,2,2
6239,24,3,0,0
6240,16,2,0,1
6241,27,2,0,0
6242,27,3,0,1
6243,21,3,0,1
6244,40,0,1,1
6245,20,1,2,3
6246,41,1,1,0
6247,20,3,1,2
6248,30,1,2,3
6249,34,2,2,2
6250,24,0,0,0
6251,21,0,1,2
6252,30,3,1,1
6253,30,1,0,0
6254,17,2,0,3
6255,23,2,2,3
6256,20,2,1,3
6257,29,0,0,0
6258,34,2,2,0
6259,19,0,0,1
6260,37,2,1,0
6261,29,2,0,0
6262,33,1,1,2
6263,37,3,1,2
6264,22,2,2,0
6265,24,3,2,2
6266,30,3,2,0
6267,28,2,0,1
6268,34,2,2,2
6269,31,2,0,0
6270,19,0,2,2
6271,17,0,1,3
6272,22,1,0,2
6273,34,1,2,2
6274,28,2,2,2
6275,25,3,0,0
6276,35,0,0,2
6277,32,2,2,0
6278,39,2,0,2
6279,26,2,1,0
6280,38,3,1,2
6281,21,0,0,1
6282,41,3,2,1
6283,35,3,1,1
6284,40,0,0,0
6285,37,3,1,0
6286,29,0,2,0
6287,30,2,0,0
6288,24,3,1,3
6289,33,3,2,1
6290,21,3,0,2
6291,26,1,0,0
6292,37,0,0,1
6293,20,0,0,1
6294,36,1,1,1
6295,35,1,2,2
