,Age,Catagory,Size,Color,year,month,day
3877,26.0,2.0,0.0,0.0,2020.0,5.0,29.0
3878,26.0,0.0,0.0,1.0,2022.0,8.0,4.0
3879,20.0,0.0,2.0,2.0,2022.0,6.0,28.0
3880,36.0,1.0,2.0,3.0,2018.0,3.0,29.0
3881,17.0,1.0,2.0,2.0,2020.0,11.0,18.0
3882,34.0,3.0,1.0,1.0,2018.0,8.0,29.0
3883,31.0,2.0,0.0,0.0,2020.0,2.0,18.0
3884,39.0,3.0,2.0,1.0,2021.0,7.0,25.0
3885,23.0,0.0,1.0,3.0,2022.0,12.0,13.0
3886,38.0,1.0,1.0,2.0,2020.0,6.0,30.0
3887,31.0,0.0,0.0,2.0,2021.0,5.0,21.0
3888,41.0,0.0,0.0,0.0,2018.0,4.0,16.0
3889,29.0,1.0,0.0,2.0,2021.0,2.0,20.0
3890,32.0,0.0,1.0,2.0,2021.0,10.0,13.0
3891,23.0,0.0,2.0,0.0,2021.0,2.0,10.0
3892,25.0,0.0,1.0,1.0,2022.0,8.0,12.0
3893,20.0,2.0,1.0,0.0,2021.0,10.0,30.0
3894,31.0,2.0,0.0,3.0,2021.0,4.0,8.0
3895,25.0,1.0,2.0,2.0,2018.0,2.0,2.0
3896,24.0,0.0,0.0,1.0,2022.0,7.0,29.0
3897,36.0,0.0,0.0,1.0,2019.0,2.0,8.0
3898,37.0,1.0,2.0,2.0,2019.0,5.0,30.0
3899,18.0,2.0,2.0,1.0,2022.0,12.0,10.0
3900,38.0,0.0,1.0,0.0,2022.0,5.0,15.0
3901,20.0,2.0,2.0,1.0,2020.0,8.0,22.0
3902,41.0,2.0,1.0,0.0,2021.0,10.0,16.0
3903,35.0,0.0,0.0,0.0,2022.0,2.0,8.0
3904,36.0,3.0,2.0,2.0,2019.0,9.0,27.0
3905,35.0,0.0,2.0,1.0,2022.0,11.0,12.0
3906,38.0,0.0,1.0,3.0,2022.0,8.0,11.0
3907,33.0,3.0,2.0,1.0,2021.0,10.0,5.0
3908,30.0,2.0,0.0,0.0,2021.0,10.0,28.0
3909,41.0,0.0,0.0,0.0,2022.0,1.0,5.0
3910,25.0,3.0,0.0,0.0,2018.0,9.0,13.0
3911,21.0,2.0,1.0,0.0,2022.0,7.0,28.0
3912,26.0,1.0,1.0,2.0,2018.0,11.0,14.0
3913,29.0,3.0,0.0,1.0,2020.0,4.0,12.0
3914,19.0,0.0,0.0,3.0,2019.0,2.0,17.0
3915,36.0,0.0,0.0,0.0,2022.0,7.0,30.0
3916,36.0,0.0,0.0,0.0,2021.0,7.0,12.0
3917,24.0,2.0,1.0,2.0,2021.0,11.0,29.0
3918,19.0,0.0,0.0,0.0,2021.0,2.0,5.0
3919,21.0,2.0,0.0,0.0,2020.0,8.0,7.0
3920,28.0,2.0,2.0,0.0,2022.0,1.0,28.0
3921,35.0,3.0,2.0,0.0,2019.0,6.0,26.0
3922,28.0,0.0,0.0,2.0,2019.0,12.0,20.0
3923,33.0,1.0,0.0,2.0,2018.0,5.0,4.0
3924,16.0,0.0,1.0,1.0,2018.0,2.0,25.0
3925,31.0,0.0,0.0,0.0,2021.0,5.0,13.0
3926,17.0,0.0,2.0,3.0,2020.0,8.0,7.0
3927,24.0,3.0,2.0,0.0,2022.0,5.0,14.0
3928,18.0,1.0,0.0,0.0,2020.0,10.0,30.0
3929,21.0,1.0,2.0,0.0,2020.0,9.0,10.0
3930,16.0,2.0,2.0,3.0,2022.0,9.0,27.0
3931,21.0,3.0,1.0,2.0,2020.0,10.0,4.0
3932,29.0,1.0,2.0,3.0,2019.0,5.0,17.0
3933,22.0,0.0,1.0,1.0,2019.0,10.0,1.0
3934,20.0,1.0,0.0,2.0,2021.0,8.0,24.0
3935,27.0,3.0,1.0,0.0,2022.0,6.0,16.0
3936,22.0,1.0,0.0,2.0,2020.0,12.0,7.0
3937,34.0,1.0,2.0,0.0,2022.0,4.0,24.0
3938,36.0,0.0,1.0,1.0,2018.0,1.0,15.0
3939,30.0,0.0,1.0,3.0,2022.0,12.0,30.0
3940,16.0,2.0,1.0,3.0,2022.0,10.0,4.0
3941,25.0,3.0,1.0,1.0,2020.0,5.0,9.0
3942,37.0,3.0,2.0,2.0,2019.0,5.0,14.0
3943,37.0,1.0,1.0,3.0,2020.0,8.0,24.0
3944,24.0,2.0,2.0,2.0,2018.0,6.0,30.0
3945,39.0,3.0,0.0,1.0,2021.0,2.0,28.0
3946,23.0,1.0,2.0,1.0,2022.0,4.0,21.0
3947,35.0,1.0,1.0,1.0,2021.0,7.0,17.0
3948,18.0,3.0,1.0,1.0,2022.0,11.0,13.0
3949,30.0,2.0,0.0,0.0,2022.0,5.0,13.0
3950,40.0,3.0,0.0,2.0,2019.0,2.0,2.0
3951,25.0,0.0,2.0,1.0,2021.0,10.0,5.0
3952,39.0,3.0,1.0,3.0,2022.0,6.0,16.0
3953,37.0,2.0,1.0,0.0,2020.0,2.0,21.0
3954,18.0,1.0,0.0,0.0,2022.0,5.0,2.0
3955,33.0,2.0,0.0,0.0,2021.0,4.0,13.0
3956,31.0,3.0,1.0,0.0,2021.0,7.0,10.0
3957,36.0,1.0,2.0,3.0,2020.0,11.0,2.0
3958,19.0,1.0,1.0,0.0,2018.0,7.0,8.0
3959,28.0,1.0,2.0,1.0,2022.0,12.0,25.0
3960,40.0,2.0,1.0,3.0,2020.0,2.0,6.0
3961,41.0,2.0,0.0,0.0,2021.0,2.0,10.0
3962,20.0,2.0,0.0,2.0,2020.0,6.0,2.0
3963,38.0,3.0,0.0,1.0,2020.0,4.0,24.0
3964,16.0,1.0,2.0,3.0,2022.0,7.0,21.0
3965,22.0,2.0,1.0,1.0,2021.0,5.0,3.0
3966,38.0,1.0,1.0,0.0,2021.0,10.0,26.0
3967,36.0,3.0,2.0,0.0,2021.0,3.0,5.0
3968,26.0,1.0,2.0,1.0,2022.0,11.0,20.0
3969,41.0,0.0,0.0,1.0,2018.0,6.0,21.0
3970,31.0,2.0,2.0,2.0,2022.0,12.0,18.0
3971,36.0,3.0,0.0,1.0,2018.0,9.0,30.0
3972,38.0,1.0,2.0,0.0,2022.0,3.0,7.0
3973,27.0,0.0,1.0,3.0,2021.0,3.0,10.0
3974,30.0,1.0,1.0,1.0,2019.0,4.0,17.0
3975,30.0,1.0,0.0,2.0,2022.0,1.0,16.0
3976,20.0,2.0,1.0,0.0,2019.0,3.0,10.0
3977,25.0,1.0,0.0,2.0,2019.0,5.0,18.0
3978,20.0,2.0,1.0,3.0,2019.0,12.0,17.0
3979,32.0,1.0,1.0,1.0,2021.0,6.0,16.0
3980,37.0,1.0,0.0,1.0,2018.0,6.0,15.0
3981,21.0,0.0,2.0,2.0,2020.0,8.0,14.0
3982,31.0,1.0,2.0,0.0,2021.0,7.0,5.0
3983,29.0,0.0,1.0,3.0,2019.0,4.0,1.0
3984,37.0,2.0,2.0,2.0,2019.0,10.0,16.0
3985,39.0,2.0,2.0,0.0,2021.0,4.0,30.0
3986,39.0,0.0,0.0,0.0,2018.0,7.0,23.0
3987,38.0,0.0,0.0,0.0,2018.0,12.0,22.0
3988,18.0,2.0,2.0,0.0,2019.0,3.0,5.0
3989,17.0,2.0,0.0,3.0,2021.0,8.0,4.0
3990,27.0,0.0,2.0,1.0,2022.0,9.0,11.0
3991,30.0,0.0,0.0,3.0,2019.0,1.0,9.0
3992,22.0,0.0,1.0,2.0,2021.0,12.0,4.0
3993,37.0,3.0,0.0,0.0,2020.0,7.0,29.0
3994,35.0,1.0,2.0,2.0,2022.0,11.0,21.0
3995,36.0,3.0,1.0,0.0,2021.0,11.0,18.0
3996,41.0,0.0,2.0,2.0,2021.0,1.0,2.0
3997,20.0,0.0,0.0,1.0,2020.0,1.0,18.0
3998,24.0,3.0,1.0,3.0,2022.0,12.0,29.0
3999,39.0,3.0,0.0,1.0,2021.0,11.0,15.0
4000,34.0,1.0,0.0,2.0,2022.0,4.0,26.0
4001,34.0,3.0,0.0,3.0,2020.0,7.0,14.0
4002,27.0,0.0,1.0,0.0,2021.0,2.0,14.0
4003,34.0,0.0,1.0,3.0,2022.0,4.0,15.0
4004,38.0,1.0,2.0,0.0,2021.0,3.0,21.0
4005,18.0,2.0,0.0,1.0,2019.0,1.0,30.0
4006,27.0,1.0,0.0,0.0,2019.0,7.0,24.0
4007,38.0,2.0,2.0,0.0,2019.0,8.0,25.0
4008,27.0,1.0,2.0,0.0,2018.0,6.0,30.0
4009,34.0,0.0,1.0,1.0,2019.0,6.0,28.0
4010,16.0,2.0,0.0,2.0,2021.0,5.0,25.0
4011,41.0,2.0,1.0,3.0,2018.0,2.0,10.0
4012,23.0,1.0,2.0,1.0,2018.0,3.0,29.0
4013,37.0,3.0,0.0,2.0,2022.0,8.0,28.0
4014,21.0,2.0,1.0,0.0,2018.0,9.0,17.0
4015,39.0,2.0,1.0,0.0,2022.0,2.0,18.0
4016,29.0,3.0,1.0,0.0,2020.0,10.0,10.0
4017,34.0,0.0,2.0,0.0,2020.0,3.0,19.0
4018,40.0,3.0,1.0,2.0,2021.0,8.0,19.0
4019,32.0,0.0,2.0,3.0,2021.0,11.0,29.0
4020,26.0,2.0,2.0,0.0,2019.0,8.0,29.0
4021,22.0,2.0,2.0,1.0,2020.0,7.0,1.0
4022,28.0,3.0,2.0,1.0,2020.0,9.0,26.0
4023,38.0,0.0,1.0,0.0,2018.0,8.0,12.0
4024,35.0,0.0,2.0,2.0,2020.0,9.0,1.0
4025,23.0,3.0,0.0,2.0,2022.0,3.0,20.0
4026,23.0,3.0,2.0,2.0,2021.0,2.0,21.0
4027,34.0,0.0,2.0,0.0,2021.0,7.0,20.0
4028,35.0,1.0,2.0,2.0,2020.0,3.0,9.0
4029,28.0,2.0,2.0,2.0,2020.0,5.0,2.0
4030,41.0,0.0,2.0,2.0,2021.0,7.0,20.0
4031,38.0,3.0,2.0,1.0,2019.0,3.0,27.0
4032,20.0,2.0,2.0,1.0,2022.0,4.0,28.0
4033,19.0,1.0,1.0,3.0,2020.0,3.0,28.0
4034,20.0,3.0,2.0,1.0,2022.0,12.0,4.0
4035,26.0,2.0,1.0,0.0,2019.0,7.0,17.0
4036,18.0,3.0,1.0,1.0,2020.0,6.0,19.0
4037,27.0,3.0,0.0,0.0,2019.0,4.0,15.0
4038,29.0,3.0,1.0,3.0,2022.0,3.0,26.0
4039,21.0,2.0,2.0,0.0,2018.0,7.0,15.0
4040,27.0,0.0,0.0,2.0,2020.0,9.0,3.0
4041,24.0,1.0,2.0,1.0,2021.0,7.0,6.0
4042,16.0,3.0,0.0,3.0,2022.0,7.0,15.0
4043,41.0,2.0,1.0,1.0,2019.0,2.0,16.0
4044,26.0,2.0,0.0,0.0,2022.0,6.0,27.0
4045,17.0,1.0,0.0,1.0,2019.0,8.0,21.0
4046,20.0,0.0,1.0,1.0,2018.0,3.0,5.0
4047,29.0,2.0,2.0,1.0,2021.0,8.0,5.0
4048,16.0,2.0,2.0,0.0,2018.0,4.0,10.0
4049,24.0,1.0,2.0,1.0,2022.0,8.0,13.0
4050,19.0,3.0,0.0,2.0,2022.0,8.0,17.0
4051,40.0,1.0,0.0,0.0,2022.0,12.0,7.0
4052,30.0,2.0,1.0,3.0,2022.0,3.0,14.0
4053,33.0,3.0,1.0,1.0,2020.0,11.0,20.0
4054,28.0,1.0,2.0,1.0,2018.0,11.0,25.0
4055,20.0,2.0,2.0,0.0,2021.0,1.0,7.0
4056,21.0,0.0,2.0,2.0,2019.0,1.0,4.0
4057,32.0,2.0,2.0,3.0,2018.0,4.0,28.0
4058,19.0,1.0,2.0,2.0,2018.0,4.0,6.0
4059,25.0,1.0,0.0,0.0,2019.0,9.0,8.0
4060,33.0,0.0,0.0,3.0,2022.0,5.0,4.0
4061,16.0,3.0,1.0,1.0,2022.0,2.0,16.0
4062,31.0,2.0,1.0,0.0,2018.0,3.0,24.0
4063,23.0,3.0,1.0,0.0,2022.0,1.0,4.0
4064,24.0,2.0,2.0,0.0,2018.0,7.0,10.0
4065,20.0,1.0,2.0,0.0,2022.0,9.0,26.0
4066,25.0,2.0,1.0,1.0,2022.0,11.0,16.0
4067,37.0,2.0,2.0,0.0,2019.0,11.0,29.0
4068,39.0,2.0,2.0,1.0,2022.0,9.0,6.0
4069,22.0,3.0,0.0,0.0,2021.0,12.0,9.0
4070,26.0,0.0,0.0,1.0,2019.0,3.0,17.0
4071,27.0,3.0,1.0,1.0,2019.0,1.0,19.0
4072,37.0,3.0,2.0,0.0,2021.0,6.0,10.0
4073,16.0,2.0,1.0,3.0,2022.0,8.0,20.0
4074,36.0,0.0,1.0,1.0,2022.0,1.0,18.0
4075,27.0,0.0,0.0,2.0,2021.0,11.0,2.0
4076,17.0,2.0,2.0,3.0,2021.0,5.0,22.0
4077,21.0,1.0,2.0,1.0,2021.0,8.0,24.0
4078,39.0,0.0,1.0,0.0,2018.0,5.0,5.0
4079,31.0,1.0,2.0,0.0,2022.0,2.0,17.0
4080,33.0,0.0,2.0,1.0,2021.0,2.0,28.0
4081,34.0,2.0,0.0,1.0,2020.0,8.0,21.0
4082,41.0,1.0,2.0,2.0,2022.0,9.0,9.0
4083,35.0,0.0,2.0,0.0,2018.0,10.0,14.0
4084,25.0,1.0,2.0,0.0,2022.0,3.0,5.0
4085,24.0,3.0,0.0,1.0,2022.0,7.0,26.0
4086,25.0,2.0,0.0,1.0,2018.0,9.0,18.0
4087,18.0,3.0,2.0,2.0,2022.0,12.0,3.0
4088,28.0,2.0,2.0,0.0,2021.0,2.0,11.0
4089,19.0,3.0,0.0,1.0,2018.0,11.0,4.0
4090,34.0,0.0,0.0,0.0,2022.0,2.0,27.0
4091,23.0,1.0,1.0,0.0,2021.0,11.0,8.0
4092,38.0,1.0,2.0,1.0,2021.0,4.0,22.0
4093,33.0,2.0,2.0,0.0,2019.0,10.0,26.0
4094,39.0,3.0,0.0,3.0,2020.0,5.0,3.0
4095,29.0,3.0,2.0,2.0,2022.0,11.0,11.0
4096,35.0,3.0,1.0,0.0,2019.0,6.0,5.0
4097,37.0,2.0,2.0,2.0,2020.0,7.0,6.0
4098,31.0,0.0,2.0,2.0,2022.0,7.0,22.0
4099,36.0,1.0,0.0,0.0,2021.0,7.0,7.0
4100,20.0,2.0,2.0,1.0,2020.0,1.0,20.0
4101,25.0,3.0,1.0,1.0,2022.0,6.0,23.0
4102,31.0,3.0,1.0,0.0,2018.0,5.0,20.0
4103,24.0,3.0,0.0,2.0,2020.0,11.0,16.0
4104,23.0,0.0,0.0,1.0,2019.0,1.0,8.0
4105,32.0,1.0,2.0,0.0,2022.0,2.0,19.0
4106,37.0,0.0,2.0,1.0,2018.0,10.0,15.0
4107,24.0,3.0,0.0,1.0,2018.0,5.0,1.0
4108,41.0,3.0,0.0,1.0,2020.0,5.0,25.0
4109,37.0,1.0,2.0,0.0,2018.0,8.0,7.0
4110,17.0,1.0,1.0,0.0,2021.0,7.0,16.0
4111,32.0,1.0,2.0,0.0,2020.0,7.0,2.0
4112,19.0,0.0,1.0,0.0,2019.0,8.0,7.0
4113,34.0,1.0,2.0,0.0,2018.0,1.0,12.0
4114,25.0,0.0,0.0,1.0,2019.0,4.0,8.0
4115,37.0,2.0,1.0,0.0,2022.0,10.0,29.0
4116,30.0,0.0,0.0,3.0,2022.0,10.0,16.0
4117,21.0,0.0,1.0,0.0,2021.0,7.0,12.0
4118,17.0,0.0,1.0,0.0,2022.0,10.0,21.0
4119,26.0,2.0,2.0,1.0,2020.0,4.0,22.0
4120,34.0,2.0,0.0,2.0,2022.0,1.0,5.0
4121,16.0,1.0,1.0,1.0,2019.0,5.0,3.0
4122,37.0,3.0,2.0,3.0,2022.0,4.0,3.0
4123,22.0,2.0,0.0,0.0,2022.0,11.0,1.0
4124,22.0,2.0,0.0,1.0,2021.0,12.0,25.0
4125,34.0,1.0,0.0,3.0,2020.0,12.0,16.0
4126,39.0,0.0,2.0,1.0,2021.0,12.0,16.0
4127,38.0,3.0,2.0,0.0,2021.0,9.0,21.0
4128,38.0,3.0,2.0,3.0,2020.0,9.0,20.0
4129,41.0,3.0,1.0,3.0,2020.0,9.0,2.0
4130,17.0,1.0,2.0,2.0,2022.0,9.0,21.0
4131,28.0,0.0,2.0,1.0,2020.0,9.0,30.0
4132,17.0,0.0,1.0,3.0,2021.0,7.0,22.0
4133,16.0,0.0,0.0,3.0,2021.0,1.0,2.0
4134,35.0,2.0,0.0,0.0,2021.0,2.0,19.0
4135,20.0,1.0,0.0,0.0,2019.0,1.0,18.0
4136,27.0,1.0,2.0,0.0,2021.0,5.0,28.0
4137,36.0,3.0,0.0,2.0,2020.0,4.0,25.0
4138,20.0,2.0,0.0,3.0,2018.0,5.0,16.0
4139,24.0,2.0,0.0,1.0,2022.0,8.0,15.0
4140,16.0,0.0,1.0,0.0,2021.0,9.0,23.0
4141,19.0,3.0,1.0,2.0,2022.0,9.0,24.0
4142,20.0,2.0,0.0,1.0,2021.0,5.0,29.0
4143,17.0,0.0,1.0,3.0,2019.0,6.0,5.0
4144,31.0,3.0,0.0,1.0,2019.0,7.0,9.0
4145,30.0,0.0,0.0,1.0,2018.0,8.0,30.0
4146,24.0,3.0,0.0,0.0,2021.0,1.0,20.0
4147,40.0,1.0,0.0,3.0,2021.0,7.0,1.0
4148,25.0,0.0,0.0,3.0,2020.0,9.0,9.0
4149,25.0,2.0,1.0,0.0,2020.0,4.0,4.0
4150,24.0,3.0,2.0,0.0,2020.0,12.0,1.0
4151,18.0,1.0,0.0,0.0,2018.0,11.0,15.0
4152,24.0,0.0,2.0,0.0,2019.0,1.0,11.0
4153,39.0,2.0,0.0,2.0,2018.0,10.0,28.0
4154,28.0,3.0,2.0,2.0,2019.0,3.0,2.0
4155,24.0,3.0,0.0,0.0,2021.0,10.0,29.0
4156,33.0,1.0,0.0,3.0,2020.0,11.0,23.0
4157,27.0,0.0,2.0,1.0,2021.0,11.0,12.0
4158,33.0,2.0,2.0,2.0,2020.0,5.0,14.0
4159,21.0,3.0,1.0,2.0,2020.0,11.0,8.0
4160,21.0,2.0,1.0,2.0,2020.0,1.0,26.0
4161,29.0,1.0,1.0,2.0,2022.0,2.0,19.0
4162,22.0,1.0,1.0,0.0,2021.0,11.0,17.0
4163,40.0,1.0,1.0,1.0,2019.0,4.0,25.0
4164,29.0,2.0,2.0,2.0,2022.0,3.0,4.0
4165,21.0,3.0,0.0,3.0,2019.0,12.0,11.0
4166,33.0,3.0,2.0,3.0,2020.0,3.0,3.0
4167,35.0,0.0,0.0,1.0,2020.0,2.0,3.0
4168,33.0,0.0,0.0,3.0,2018.0,8.0,11.0
4169,27.0,2.0,2.0,1.0,2022.0,6.0,14.0
4170,41.0,3.0,2.0,0.0,2021.0,2.0,12.0
4171,19.0,1.0,2.0,0.0,2019.0,11.0,24.0
4172,25.0,3.0,1.0,0.0,2018.0,11.0,12.0
4173,23.0,3.0,2.0,2.0,2021.0,3.0,30.0
4174,38.0,1.0,1.0,2.0,2021.0,11.0,22.0
4175,17.0,0.0,2.0,3.0,2020.0,7.0,25.0
4176,29.0,2.0,2.0,3.0,2022.0,5.0,27.0
4177,21.0,1.0,0.0,1.0,2018.0,6.0,9.0
4178,36.0,2.0,2.0,3.0,2021.0,8.0,11.0
4179,37.0,2.0,0.0,3.0,2022.0,11.0,22.0
4180,29.0,1.0,1.0,1.0,2022.0,10.0,24.0
4181,33.0,3.0,1.0,0.0,2021.0,10.0,7.0
4182,20.0,2.0,0.0,3.0,2019.0,8.0,13.0
4183,19.0,3.0,2.0,3.0,2020.0,8.0,23.0
4184,17.0,0.0,1.0,0.0,2022.0,2.0,11.0
4185,30.0,0.0,1.0,1.0,2021.0,9.0,9.0
4186,40.0,3.0,1.0,2.0,2020.0,7.0,10.0
4187,20.0,1.0,0.0,0.0,2021.0,2.0,8.0
4188,16.0,2.0,1.0,2.0,2021.0,5.0,7.0
4189,37.0,2.0,2.0,1.0,2020.0,2.0,2.0
4190,24.0,3.0,1.0,1.0,2022.0,1.0,29.0
4191,33.0,1.0,1.0,2.0,2019.0,6.0,24.0
4192,40.0,0.0,0.0,3.0,2020.0,11.0,7.0
4193,23.0,1.0,2.0,3.0,2021.0,1.0,16.0
4194,39.0,1.0,2.0,0.0,2020.0,11.0,13.0
4195,35.0,2.0,0.0,0.0,2019.0,12.0,27.0
4196,25.0,0.0,1.0,0.0,2021.0,8.0,3.0
4197,39.0,2.0,2.0,0.0,2019.0,12.0,29.0
4198,22.0,1.0,2.0,1.0,2022.0,3.0,8.0
4199,26.0,1.0,1.0,0.0,2020.0,5.0,16.0
4200,18.0,1.0,2.0,1.0,2022.0,4.0,29.0
4201,39.0,1.0,2.0,1.0,2021.0,9.0,30.0
4202,38.0,0.0,1.0,2.0,2022.0,12.0,3.0
4203,23.0,2.0,2.0,1.0,2018.0,2.0,22.0
4204,33.0,2.0,2.0,0.0,2019.0,4.0,19.0
4205,30.0,2.0,2.0,0.0,2018.0,2.0,18.0
4206,30.0,1.0,2.0,1.0,2019.0,1.0,5.0
4207,36.0,3.0,0.0,1.0,2018.0,5.0,14.0
4208,35.0,0.0,2.0,0.0,2021.0,5.0,25.0
4209,39.0,3.0,0.0,0.0,2018.0,8.0,30.0
4210,39.0,3.0,1.0,0.0,2021.0,11.0,29.0
4211,19.0,1.0,1.0,0.0,2018.0,3.0,3.0
4212,35.0,3.0,1.0,2.0,2019.0,8.0,2.0
4213,39.0,3.0,1.0,0.0,2021.0,1.0,13.0
4214,21.0,3.0,0.0,3.0,2020.0,9.0,15.0
4215,18.0,2.0,0.0,0.0,2022.0,11.0,22.0
4216,16.0,3.0,1.0,1.0,2022.0,4.0,6.0
4217,16.0,1.0,2.0,0.0,2021.0,1.0,29.0
4218,21.0,3.0,2.0,1.0,2022.0,3.0,23.0
4219,33.0,2.0,2.0,1.0,2022.0,3.0,10.0
4220,16.0,1.0,0.0,0.0,2018.0,3.0,10.0
4221,33.0,3.0,2.0,0.0,2022.0,10.0,21.0
4222,31.0,1.0,1.0,0.0,2020.0,10.0,8.0
4223,38.0,2.0,1.0,0.0,2020.0,4.0,11.0
4224,23.0,3.0,0.0,2.0,2021.0,1.0,8.0
4225,37.0,3.0,0.0,0.0,2021.0,2.0,10.0
4226,23.0,1.0,2.0,0.0,2020.0,12.0,29.0
4227,17.0,2.0,0.0,2.0,2022.0,10.0,9.0
4228,19.0,2.0,0.0,2.0,2020.0,9.0,12.0
4229,40.0,3.0,1.0,3.0,2021.0,6.0,27.0
4230,23.0,2.0,0.0,3.0,2018.0,3.0,11.0
4231,31.0,3.0,2.0,3.0,2020.0,12.0,24.0
4232,17.0,1.0,2.0,0.0,2021.0,10.0,29.0
4233,23.0,1.0,2.0,0.0,2021.0,4.0,28.0
4234,26.0,1.0,1.0,0.0,2019.0,11.0,4.0
4235,40.0,2.0,2.0,3.0,2021.0,5.0,19.0
4236,26.0,0.0,1.0,2.0,2020.0,10.0,13.0
4237,39.0,3.0,0.0,1.0,2022.0,7.0,30.0
4238,26.0,0.0,2.0,1.0,2019.0,10.0,23.0
4239,41.0,0.0,2.0,2.0,2022.0,9.0,4.0
4240,38.0,2.0,0.0,1.0,2021.0,7.0,24.0
4241,25.0,3.0,0.0,0.0,2021.0,10.0,28.0
4242,35.0,2.0,0.0,3.0,2022.0,3.0,8.0
4243,37.0,0.0,0.0,1.0,2020.0,10.0,5.0
4244,40.0,0.0,1.0,3.0,2022.0,3.0,1.0
4245,30.0,2.0,0.0,1.0,2020.0,10.0,2.0
4246,21.0,3.0,2.0,3.0,2018.0,7.0,15.0
4247,29.0,1.0,2.0,0.0,2022.0,5.0,16.0
4248,41.0,3.0,0.0,3.0,2022.0,9.0,12.0
4249,24.0,2.0,0.0,1.0,2021.0,6.0,3.0
4250,41.0,0.0,0.0,0.0,2022.0,9.0,7.0
4251,35.0,2.0,0.0,0.0,2018.0,3.0,2.0
4252,35.0,0.0,0.0,0.0,2018.0,7.0,3.0
4253,40.0,3.0,1.0,3.0,2021.0,8.0,1.0
4254,23.0,3.0,0.0,2.0,2022.0,2.0,7.0
4255,29.0,0.0,0.0,3.0,2018.0,10.0,15.0
4256,36.0,0.0,0.0,2.0,2021.0,2.0,1.0
4257,27.0,0.0,0.0,1.0,2020.0,9.0,28.0
4258,20.0,3.0,2.0,1.0,2020.0,3.0,17.0
4259,30.0,3.0,0.0,0.0,2021.0,8.0,8.0
4260,40.0,1.0,0.0,3.0,2022.0,9.0,1.0
4261,25.0,0.0,2.0,2.0,2021.0,8.0,9.0
4262,26.0,3.0,0.0,0.0,2022.0,8.0,28.0
4263,30.0,3.0,0.0,2.0,2020.0,6.0,30.0
4264,19.0,3.0,1.0,1.0,2020.0,3.0,16.0
4265,40.0,0.0,0.0,2.0,2020.0,8.0,8.0
4266,23.0,2.0,2.0,3.0,2022.0,8.0,11.0
4267,33.0,1.0,1.0,0.0,2021.0,3.0,29.0
4268,35.0,1.0,1.0,2.0,2019.0,11.0,27.0
4269,25.0,0.0,0.0,1.0,2020.0,11.0,3.0
4270,19.0,3.0,0.0,2.0,2019.0,5.0,12.0
4271,20.0,3.0,1.0,2.0,2020.0,1.0,25.0
4272,18.0,0.0,0.0,2.0,2021.0,4.0,12.0
4273,29.0,2.0,2.0,3.0,2018.0,11.0,15.0
4274,33.0,2.0,2.0,3.0,2022.0,4.0,21.0
4275,25.0,3.0,2.0,3.0,2022.0,5.0,11.0
4276,28.0,3.0,1.0,0.0,2021.0,9.0,29.0
4277,22.0,0.0,2.0,3.0,2021.0,6.0,28.0
4278,21.0,3.0,0.0,2.0,2020.0,2.0,25.0
4279,22.0,2.0,0.0,1.0,2022.0,8.0,19.0
4280,40.0,0.0,2.0,3.0,2019.0,6.0,1.0
4281,16.0,3.0,1.0,0.0,2021.0,11.0,16.0
4282,31.0,0.0,0.0,0.0,2021.0,5.0,20.0
4283,30.0,1.0,2.0,2.0,2021.0,9.0,3.0
4284,33.0,1.0,2.0,0.0,2021.0,2.0,13.0
4285,38.0,1.0,2.0,3.0,2018.0,4.0,6.0
4286,23.0,2.0,2.0,0.0,2019.0,3.0,15.0
4287,30.0,1.0,0.0,0.0,2020.0,10.0,5.0
4288,26.0,0.0,0.0,0.0,2021.0,11.0,12.0
4289,22.0,2.0,2.0,1.0,2022.0,9.0,2.0
4290,35.0,0.0,1.0,0.0,2021.0,8.0,10.0
4291,17.0,1.0,1.0,2.0,2021.0,3.0,21.0
4292,22.0,0.0,1.0,1.0,2018.0,1.0,22.0
4293,30.0,1.0,2.0,1.0,2018.0,11.0,28.0
4294,23.0,3.0,1.0,0.0,2019.0,1.0,27.0
4295,37.0,3.0,1.0,1.0,2018.0,7.0,14.0
4296,29.0,2.0,0.0,0.0,2020.0,2.0,19.0
4297,29.0,2.0,0.0,3.0,2022.0,8.0,13.0
4298,41.0,0.0,0.0,0.0,2021.0,7.0,11.0
4299,31.0,1.0,2.0,0.0,2022.0,3.0,2.0
4300,26.0,2.0,2.0,3.0,2018.0,10.0,19.0
4301,16.0,3.0,2.0,3.0,2022.0,12.0,20.0
4302,17.0,1.0,1.0,1.0,2021.0,8.0,24.0
4303,40.0,3.0,0.0,0.0,2020.0,6.0,4.0
4304,39.0,3.0,1.0,2.0,2019.0,3.0,5.0
4305,36.0,0.0,2.0,1.0,2020.0,6.0,14.0
4306,31.0,1.0,1.0,0.0,2020.0,7.0,12.0
4307,34.0,1.0,0.0,0.0,2020.0,3.0,13.0
4308,21.0,2.0,0.0,0.0,2022.0,4.0,20.0
4309,17.0,0.0,0.0,3.0,2022.0,3.0,18.0
4310,33.0,1.0,1.0,2.0,2022.0,3.0,28.0
4311,25.0,3.0,0.0,1.0,2019.0,12.0,3.0
4312,16.0,0.0,2.0,1.0,2021.0,10.0,19.0
